state,spending_value,spending_rank,demographics_value,demographics_rank,eligibility_value,eligibility_rank,takeup_value,takeup_rank,units_value,units_rank,payroll_value,payroll_rank,nonpayroll_value,nonpayroll_rank
WA,146.18916596883122,18,0.06075190971826905,12,,,0.5995020706209366,30,0.011760943105011074,12,59736.861205145564,6,281552.2383209208,38
WI,46.27461567807091,51,0.06202491247143432,10,,,0.4664752124483203,46,0.006411546418308125,40,47229.4802259887,25,202221.54802259887,47
WV,71.01657963931729,47,0.049253833906666676,40,,,0.6585801471030616,24,0.008519566216238658,29,34534.08187134503,52,222442.52631578947,45
FL,126.58240311663131,28,0.053087696700880475,30,,,0.40140038114990156,51,0.012680345383837046,8,47696.468833652005,23,420761.45544933074,21
WY,30.210108286978695,52,0.04061546735459392,50,,,1.0495454234601513,4,0.0037004405286343613,50,43857.0989010989,32,147659.38461538462,51
NH,135.6977212541919,22,0.05153774393105494,36,,,0.4264917533229277,50,0.013462951060508677,6,45744.42966751918,29,412815.652173913,24
NJ,134.81568273997297,23,0.0606322293928369,13,,,0.6281651129386776,27,0.010042576184550702,15,54432.42415316642,11,298034.1443298969,36
NM,79.38188827176899,44,0.052308472102244305,33,,,0.7001037921973157,20,0.0059601261014225705,42,47729.1956043956,22,315960.9318681319,32
NC,136.73801748244108,21,0.058505400030363475,17,,,0.5648068438784409,34,0.009040071856981427,22,43039.046703296706,37,414703.72252747254,23
ND,102.19536699895255,35,0.051923819157236324,34,,,0.9374816120613475,12,0.008548676711687095,27,41536.643835616436,39,204048.97260273973,46
NE,80.47105261314145,43,0.049099399766009036,41,,,0.9449493258182119,11,0.008886255924170616,25,39429.72549019608,46,155750.65620915033,50
NY,242.90660810296657,5,0.08162128711678521,2,,,0.9285879406942431,13,0.01082112275625389,13,60311.55375909458,5,235858.0794726696,42
RI,172.49441165378,12,0.07977073919290019,3,,,0.9628203093672356,7,0.007742956918979314,34,48366.40255591054,20,241687.91054313097,41
NV,55.978690824227975,50,0.06129583429226433,11,,,0.5167519051621182,43,0.005901113381586234,43,66709.60776699029,3,232775.84466019415,43
CO,126.84069927648102,27,0.058088247832841396,18,,,0.5506128772250626,37,0.013832988395224798,5,60493.41575968655,4,226193.56726164563,44
CA,202.24802917705958,10,0.06816795251670013,5,,,0.5343657289687526,40,0.0089751279902969,23,71207.14754098361,1,547414.0546448088,10
GA,123.33047121685654,29,0.054543455754428254,26,,,0.5569755803049002,35,0.008910408086734609,24,46480.45586592179,28,409130.32402234635,25
CT,204.77041767078552,8,0.06555757845849755,7,,,0.6989473888271988,21,0.00939293050931501,20,54549.71170006464,10,421222.10989010986,20
OK,112.28801650694946,32,0.052451037234517876,32,,,0.6261865626267642,28,0.012020611320273116,10,37428.02388852024,49,246984.70603848703,40
OH,191.0638056719558,11,0.06441590166887672,8,,,0.5296563422219949,41,0.011910773236030724,11,45220.82658713251,30,424945.1521090754,19
KS,81.31280825900235,42,0.047814567854426684,43,,,0.9269672084307135,14,0.007817793297545212,33,39932.388,44,194733.612,48
SC,99.08354195689216,37,0.05384938347107026,29,,,0.4645598948057962,47,0.009911773087264797,17,41345.3390264731,40,358256.72416737827,30
KY,94.20470061925897,39,0.053028475206858466,31,,,0.6439993768936775,26,0.006626734062214701,39,40971.43548387097,42,375301.7580645161,29
OR,147.56441096534112,17,0.06579643529765479,6,,,0.44553986114454863,49,0.00951092108064596,18,53314.145354185835,12,475947.1315547378,14
SD,116.37571539501309,31,0.0357324576211705,52,,,1.986694414908753,1,0.0026333113890717576,52,38009.53846153846,48,584528.923076923,8
DE,169.31205685361567,13,0.04680497127455744,44,,,1.0128101999962575,6,0.005613798286717845,45,51215.16393442623,17,585010.2786885245,7
DC,814.3628621819098,1,0.12304999057638101,1,,,0.9493270847996351,10,0.012752419724461459,7,69756.34249471458,2,476917.01057082455,13
HI,133.16019489275297,25,0.062087195769235014,9,,,1.177146733564329,2,0.002701605244716315,51,46782.10909090909,26,627621.4981818182,5
TX,74.54551076088215,45,0.051768988969396836,35,,,0.5956097022855913,31,0.007595094032426117,35,41321.05252822779,41,276993.7921780396,39
LA,296.5745865568205,4,0.059137371478102364,15,,,0.7410335511934278,19,0.006030942650707492,41,40190.45521774856,43,1081954.2021364009,1
TN,137.96074437618054,20,0.05563477192416599,21,,,0.5565785457439865,36,0.009985725149085476,16,43228.13627254509,34,402944.72144288576,26
PA,141.06052673432657,19,0.05753235119355608,19,,,0.5816194383438635,32,0.012066172048261568,9,48091.88750969744,21,301277.583397983,35
VA,108.63031539203034,33,0.04567414287572296,45,,,0.6531427602728785,25,0.008198867541648938,30,50329.66467065868,18,393809.0658682634,27
AK,391.6624724209766,2,0.0372847915590118,51,,,1.0335848984272245,5,0.02690455626412371,1,58994.69129287599,7,318758.59630606865,31
AL,88.0291471647856,40,0.05435091841936693,27,,,0.5495032211588728,38,0.014095177197506237,4,43069.18934911243,36,166042.74753451676,49
AR,63.81514257620452,49,0.051206540590918156,37,,,0.6782412481079105,22,0.010739006349030723,14,34597.73454545454,51,136502.26545454544,52
VT,203.41522156457523,9,0.04949329837380535,39,,,0.7880484376755065,17,0.007370604935575453,36,43072.333333333336,35,664516.5555555555,4
IL,153.55518227265796,15,0.057507234019796426,20,,,0.526735773960091,42,0.008526500963345021,28,52921.584360902256,13,541614.6634586465,11
IN,161.8590608954435,14,0.054707923818132075,25,,,0.9523450752731834,9,0.003942856471804025,49,39365.07520476545,47,748553.7453462398,3
IA,73.78537192756023,46,0.044914204151383794,48,,,0.450779851948434,48,0.006952844832200396,38,52778.8545034642,14,471375.8983833718,15
AZ,83.1420662709518,41,0.05547339091791769,22,,,0.28580412308225134,52,0.014507532757393261,3,52430.745358090186,16,309040.74535809015,34
ID,66.0094385149067,48,0.0455597179162934,46,,,0.5113169960623195,44,0.005542103847188593,46,41732.09708737864,38,469549.45631067955,16
ME,229.19450365499716,6,0.059865190018170436,14,,,0.7608842047299479,18,0.007881952476949007,32,43361.660377358494,33,595015.6645702305,6
MD,205.73629705868424,7,0.054806899683398656,24,,,0.5412934581076541,39,0.014588907471999786,2,47591.52470588235,24,427765.7396078431,18
MA,387.7862703503951,3,0.0744148943747982,4,,,0.9585488055136571,8,0.009495277286108769,19,56228.21472937001,9,516318.17036379763,12
UT,120.15541080571057,30,0.042107783058393224,49,,,0.5747680492401324,33,0.008161847703394981,31,46629.46808510638,27,561645.3687943263,9
MO,98.88268580336751,38,0.05394592533489374,28,,,0.6780225038390628,23,0.005762668796282852,44,39901.71968503937,45,429228.9637795276,17
MN,134.38147423668113,24,0.051195343877219024,38,,,0.8029866813213323,16,0.008852011368671054,26,56407.752808988764,8,312874.66598569974,33
MI,128.4213539986369,26,0.05504471112438926,23,,,0.5110148046242964,45,0.004966810008427872,47,49438.88776249095,19,869762.3866763215,2
US,149.3889767587988,16,0.058915553054459065,16,,,0.6251809000601916,29,0.009293970121141065,21,52636.59084145525,15,383760.2724871661,28
