state,spending_value,spending_rank,demographics_value,demographics_rank,eligibility_value,eligibility_rank,takeup_value,takeup_rank,units_value,units_rank,payroll_value,payroll_rank,nonpayroll_value,nonpayroll_rank
HI,1224.716858395452,49,0.15585173675980027,46,0.9884504641466841,14,0.8166230110273213,52,0.1467756387939251,24,37987.333670334796,20,28340.153983746168,44
TX,1503.5241631334084,30,0.19815303822403119,2,0.984696817000597,33,0.937494611181129,4,0.14304389552660615,29,33384.164864021746,35,24076.28654658147,51
LA,1705.7777804803047,17,0.1818116273130493,10,0.977501086961715,51,0.8322620851459016,50,0.1466414130291151,25,31145.117545756737,45,47499.101285594144,8
TN,1274.344297607951,46,0.1702252316241677,34,0.9886889193454153,11,0.8858740524942356,40,0.13890014525912858,33,29978.123129862357,49,31557.768551765414,33
PA,1756.95117079872,15,0.15932138991231273,43,0.9850054631486905,32,0.8616814884378209,49,0.14541540931146446,26,42394.264323461124,15,46954.75144260063,11
VA,1658.886970547837,21,0.16707622285291787,36,0.9901893893461006,7,0.9045441668584784,21,0.16665606399446703,12,35727.50207988724,26,30789.548101674678,39
AK,2932.049937011084,2,0.18490153621828498,6,0.9843761558833538,34,0.902619752603971,24,0.1713291371099344,6,44070.32218874526,12,60097.52697055108,2
AL,1385.8466369582131,40,0.1740294311304407,23,0.9808810759747324,45,0.8949079168972037,30,0.13513612670735883,36,31204.118912831444,42,35927.37297764729,21
AR,1482.5979045875292,32,0.17538805818329772,19,0.9830012063285853,38,0.9196151660147224,11,0.15500903540381306,17,30641.01416883959,46,29685.214050191084,42
VT,2286.1094519099624,6,0.1493312975733784,51,0.9925990887895446,1,0.9060877060661566,19,0.25287178633434015,1,36355.769104161765,24,30957.656712908545,38
IL,1772.1123963521777,14,0.1778750315661396,16,0.9884738381804438,13,0.8941245233655265,32,0.13905305416589464,32,42619.8509377243,14,38444.9938172024,17
IN,1363.4918576022633,41,0.1812885766589493,12,0.9809787056677449,44,0.8905865373533313,36,0.1325045101425089,40,33900.08578654675,31,31070.34445813077,37
IA,1626.7804748799958,24,0.17242366955088453,29,0.9883381979169024,16,0.9064861430923405,18,0.1584873337668706,16,34945.838102699614,30,31500.455070577773,34
AZ,1098.079141751456,52,0.1834773793987892,8,0.9831252426385441,36,0.9349276438287129,5,0.10413723493351519,48,32702.080666313475,38,29823.570491831753,41
ID,1118.019039978942,51,0.19636435425140544,3,0.9875653092554825,18,0.9406665998752509,3,0.10904893115556136,46,28432.419029615627,51,27771.109640831757,45
ME,1663.7417657188964,20,0.15399309946168577,49,0.988870641367782,10,0.9207431901422026,9,0.19180060338626384,4,33299.26166419435,36,28567.401270676477,43
MD,1863.3097859930863,10,0.1670630071969285,37,0.9856477412996988,29,0.8663688519014037,47,0.14791108488433516,23,50635.921221968405,4,37667.897831472605,20
MA,1843.2836841210915,11,0.1595641955344706,42,0.9898967262756678,8,0.8917837120066355,35,0.16403351771775743,14,46193.19773452893,11,33583.25281070572,30
UT,1242.8321858339573,47,0.22062423779259832,1,0.9858205341905782,27,0.9472135756763764,1,0.09355284565285024,51,33705.88762288975,32,30778.78409565865,40
MO,1429.3110976898836,34,0.17255444185922614,27,0.9831016775208741,37,0.876636794114194,42,0.14825875977090003,21,32884.61503718647,37,31943.310951190877,32
MN,1682.8509380433277,19,0.17321514362205806,26,0.9906599113308526,5,0.8918605998706811,34,0.1249116526241903,43,53374.999951389764,3,34655.92587911607,25
MI,1606.658458088247,25,0.17574076754963008,17,0.9856829455449961,28,0.8987349090807154,27,0.10810563177556855,47,42219.75571491257,16,53242.979388445754,6
US,1637.4414039564565,22,0.17480865539974558,20,0.985893736804426,25,0.9004785485869736,26,0.13692265225308434,35,39247.35630523819,18,37811.76513948291,19
MT,1493.2911378552533,31,0.1596059544571378,41,0.9808140622078165,46,0.9019840866337893,25,0.15075847783046453,18,35578.40071037996,27,34571.667056129365,26
MS,1347.1933806118072,42,0.18920933634324213,4,0.9795647826125432,48,0.8897262489181674,37,0.1501867281850914,19,27336.51414354481,52,27059.396938720318,46
