state,spending_value,spending_rank,demographics_value,demographics_rank,eligibility_value,eligibility_rank,takeup_value,takeup_rank,units_value,units_rank,payroll_value,payroll_rank,nonpayroll_value,nonpayroll_rank
WA,-434.63607624767997,51,,,,,,,0.0008321588648993419,23,50727.65981178111,3,-573027.060299756,51
WI,-17.863925818500444,4,,,,,,,0.0005703501093709658,43,43000.07228177642,13,-74321.05482388975,7
WV,-65.4797811146778,14,,,,,,,0.0008025077019195553,27,24078.644295302012,52,-105672.60402684564,10
FL,-157.88481823349602,39,,,,,,,0.0009364026208300724,17,36160.90426707937,33,-204768.73889011718,33
WY,-138.4814420438898,34,,,,,,,0.0018486852830083972,1,41273.48217636022,16,-116181.54971857411,13
NH,19.028205599655575,3,,,,,,,0.0004986316005317728,50,37788.43702579666,26,372.4127465857382,1
NJ,-51.33095039113083,11,,,,,,,0.0008397847074832633,22,46321.590439103,8,-107445.53081777898,11
NM,-111.18145080008063,27,,,,,,,0.0011998809718075966,8,33984.4176,38,-126644.8176,14
NC,-114.05154916250562,28,,,,,,,0.0008164446875393655,25,34633.37806257067,36,-174326.30631988944,27
ND,-42.22173110238185,7,,,,,,,0.0015085300387113333,3,33903.674858223065,39,-61892.332703213615,4
NE,-494.7190729511952,52,,,,,,,0.0007421780257094349,33,36653.986928104576,29,-703231.35221496,52
NY,-91.64479405398157,19,,,,,,,0.000734925834402876,34,47080.69757419893,6,-171780.0750677695,26
RI,-85.08012918164646,16,,,,,,,0.0005369873865090488,45,40506.72340425532,20,-198946.43971631204,32
NV,-141.21350850326428,35,,,,,,,0.001284511722167884,6,50874.01017524025,2,-160809.5647258338,23
CO,-146.220660423497,36,,,,,,,0.0014269312903197212,4,42648.90587440918,14,-145121.01607022283,17
CA,-148.5118761697077,37,,,,,,,0.000886634425510524,20,49028.712216549924,4,-216529.40009497805,36
GA,-167.1733791222478,40,,,,,,,0.0007642467268395827,31,31898.435471100554,44,-250641.11797307996,42
CT,-23.24929387084066,5,,,,,,,0.0006027677200484998,42,46818.37413394919,7,-85389.27482678983,9
OK,-191.3899648302575,44,,,,,,,0.0006245118953398781,39,32497.25388166177,42,-338960.5354595048,47
OH,-116.67137117523531,29,,,,,,,0.0007746019204830317,30,39274.75829701643,23,-189895.82970164265,31
