state,spending_value,spending_rank,demographics_value,demographics_rank,eligibility_value,eligibility_rank,takeup_value,takeup_rank,units_value,units_rank,payroll_value,payroll_rank,nonpayroll_value,nonpayroll_rank
WA,652.5258017857337,19,0.09605550782481974,44,0.5517775463067796,45,0.8522163309750105,13,0.1492309717268545,27,45545.78939442831,34,51260.27707862751,10
WI,779.2019686673347,8,0.09760697501855058,38,0.6616665682395323,21,0.7935910335053499,23,0.16171238105624777,14,48197.80964825391,24,45815.636367468236,13
WV,578.5990832365017,25,0.0984289826123073,34,0.8876063815231371,5,0.573545280215071,44,0.1486394960061064,28,44395.73412411399,39,33288.41168812382,27
FL,427.73242432275634,42,0.09286867128656572,49,0.6425206829274263,29,0.6967467264221437,34,0.11150090779962048,49,47713.606058579644,25,44556.81211270118,15
WY,1040.2535652192,1,0.10245920820672118,21,0.6397103606956757,30,0.9483497302443669,1,0.17535346774868235,7,40372.37754452926,51,55065.758587786266,6
NH,344.6590736223574,51,0.09630612950759745,42,0.6497339861216984,27,0.5235854761847166,47,0.1555360484187669,18,48948.639536610724,22,18687.926630031194,50
NJ,424.65322217214964,44,0.08528177106804867,52,0.5812254528304629,41,0.8101917197958929,18,0.12892755347083512,45,58716.37857127315,2,23299.89751289248,42
NM,935.8014078520805,3,0.10119860270153325,26,0.7414935674399643,8,0.9384237712882934,2,0.14230339528039676,34,48976.196084063384,21,44411.04121786586,16
NC,720.7658536500297,11,0.10011180547427259,29,0.5923007086733586,39,0.8056384519169387,20,0.18433959509023287,6,44989.90587577466,36,36858.05088299707,24
ND,871.6241155471316,5,0.12956156789534062,2,0.6068262313835053,36,0.886893001504468,7,0.1961617854442151,4,41782.364034173785,43,21941.6409668681,43
NE,720.9880748288724,10,0.10092283050218083,27,0.7453660933136104,7,0.7462923956497443,28,0.15193057235566307,19,40480.54593706559,50,44050.22621003412,18
NY,614.2922935216457,23,0.1023846925150736,22,0.6525553793803248,26,0.5513600908712002,45,0.10686249262745164,50,54239.23896144279,7,101810.13655679935,2
RI,374.3303721985832,49,0.11964048385150816,3,0.666613730565834,18,0.5146274061368401,48,0.13137672437737247,41,49338.74031007752,17,20082.330866807613,46
NV,360.8503055082216,50,0.09116648428724124,50,0.4709657385363834,51,0.8759002535925613,8,0.09070730271475308,52,53155.87083732312,8,52624.63772741781,8
CO,504.0496299002891,34,0.09823663075106867,36,0.7116149297276948,11,0.7506688525493546,27,0.15044926663828162,24,50780.56820122472,13,13062.877601307664,52
CA,832.1031989781093,7,0.10551026488343732,8,0.6527517085348806,25,0.8122008346493939,17,0.10546217461223999,51,61974.86824467256,1,79075.5269990425,3
GA,462.7814295795947,39,0.10201663474140539,23,0.5389429619242161,48,0.774150191250518,25,0.1431586327450502,33,46348.82776307081,30,29599.699702183985,32
CT,503.50382070587216,35,0.09313307897201228,48,0.6024065433124025,38,0.6196233226551885,40,0.14618413470772776,30,56958.839921165,3,42120.04981933647,20
OK,539.8355121050002,30,0.10353992432393631,14,0.5780708368545967,42,0.8540120106450032,11,0.14947901450968937,26,41464.1885822047,44,29188.442996742677,33
OH,426.35037734285834,43,0.0963882384586276,41,0.6375395083938777,31,0.7386935806079868,30,0.14204959396419867,35,46892.11299374345,28,19227.634059235796,49
KS,692.2025415406835,14,0.10419492121528805,13,0.7109539977984922,12,0.8605614960755148,10,0.1567813193025177,17,45949.84156150326,31,23307.993690195537,41
SC,520.7051338652838,31,0.10430775622265687,12,0.5270276854118707,50,0.8051206199902163,21,0.14403678064136483,32,44737.522503072374,38,36940.9243697479,23
KY,718.537275876504,12,0.09824853169809729,35,0.6550854600632968,23,0.7943003987594152,22,0.17283526408796387,9,41794.069866515194,42,39527.94608969559,22
OR,633.9316035872617,21,0.09454574928360442,46,0.6909718831049039,15,0.8335852686546654,14,0.1509679242616928,23,52375.063334581304,10,24733.97822288781,37
SD,462.1751363684296,40,0.10278920172941053,17,0.6535242136678402,24,0.7882015055835028,24,0.1313567952925201,42,47221.8883528601,26,19230.041350792555,48
DE,677.5317625733328,18,0.1029948270277168,16,0.6155410127708241,34,0.7072839251307459,33,0.20521489553182692,2,49063.76081545573,20,24566.202441626163,38
DC,223.80479969765685,52,0.13952034517510709,1,1.0174828726538074,3,0.06074320576816417,52,0.15010956902848796,25,55153.38199513382,6,117748.07785888077,1
HI,879.6940763918706,4,0.09667883908711154,40,0.5826618443234732,40,0.7685199347404915,26,0.185670453603118,5,44748.58776239392,37,64693.84189370255,5
TX,686.9868204016935,16,0.10257617509213272,19,0.5754539415825508,43,0.8750644355832443,9,0.13019304675559776,43,49236.48448273897,18,52919.428944279185,7
LA,504.8712805749896,33,0.10343072275027668,15,0.5434394631639063,47,0.8537467400753405,12,0.12178521163410583,47,45475.948868492436,35,40912.62829326298,21
TN,453.42102935364903,41,0.09720957302952343,39,0.5476306961697517,46,0.6838823074080217,37,0.1460576145695928,31,40928.400873998544,47,44342.18907501821,17
PA,386.51318558598433,48,0.10008650714801821,30,0.608118712879731,35,0.5479503166324002,46,0.15128319519124656,22,55355.13301257179,4,21251.882352941167,45
VA,552.8970679161894,28,0.10136387458134098,25,0.7088307644515405,13,0.6960349654150869,35,0.141438866829529,36,48291.49409024243,23,29874.652057630927,31
AK,1007.9238825793585,2,0.10728770136277649,6,0.41813707991228516,52,0.9328597127786078,3,0.19653538159830036,3,52945.05404955929,9,69601.76118410111,4
AL,627.9979341913746,22,0.10256079729584987,20,0.62805185342603,32,0.8090109599724148,19,0.15153458543289053,20,45671.72730140371,33,33855.37432311655,26
AR,777.234598040213,9,0.09880547926626657,33,0.6055379589371567,37,0.8909995579684684,6,0.16694652215946676,12,42671.16199329473,40,44661.12999085645,14
VT,577.4541714446336,26,0.11027760653402285,5,0.6474098104244812,28,0.5928237478469006,42,0.2147088789102298,1,50336.869947275925,14,13207.242530755706,51
IL,489.194728845016,36,0.09614865521448546,43,0.7005279549521528,14,0.6425217100483215,38,0.1571121645124987,16,45828.27219448665,32,26119.187620668774,35
IN,540.5772304100323,29,0.10271456086852243,18,0.666054116841149,19,0.74624940191655,29,0.1748994064757362,8,41157.23841989859,46,19382.966458818693,47
IA,705.5727770580328,13,0.10670121442748302,7,1.1004765299842172,1,0.4805264921106475,50,0.16472303206997085,13,51852.54328587918,11,24061.129805169818,39
AZ,519.316723803109,32,0.10432037528850395,11,1.076657762493987,2,0.4878316736354513,49,0.11945305083943668,48,47140.40921908135,27,32204.35086574538,28
ID,423.70909820191906,46,0.0980646657349319,37,0.6902748752164938,16,0.7293996740982149,31,0.12867315723334308,46,40926.30166715991,48,25766.605504587154,36
ME,424.6284788708648,45,0.08742789358960464,51,0.6268294362753538,33,0.6904271391292405,36,0.1475432663616471,29,40701.41566671161,49,35361.41297020358,25
MD,691.3279243642753,15,0.09477293854410666,45,0.6706770418259803,17,0.8291223404255319,15,0.13016621417506433,44,51645.65306677883,12,49133.20236534132,11
MA,469.8669391896937,37,0.10536103015867745,9,0.7362851418507982,10,0.4419219454187333,51,0.13536361963028865,39,49069.49137177453,19,52181.973645870436,9
UT,846.2199065982907,6,0.11681307820064066,4,0.8014685599836894,6,0.639712841692573,39,0.15140262337647148,21,46355.0405561993,29,46967.5550405562,12
MO,413.84078186560924,47,0.09937246080307292,32,0.7371577644647906,9,0.5832508252694445,43,0.1358932525346696,38,42195.113340765514,41,29082.56438841723,34
MN,576.2073666300228,27,0.09325959950674784,47,0.9000924682240122,4,0.6028636521639017,41,0.13340188769326822,40,55354.4114084352,5,29998.247990309428,30
MI,678.7756855715872,17,0.10141205960961604,24,0.6622118519287017,20,0.8138319587240613,16,0.17042362496806987,10,49513.014988595634,15,23361.417508417508,40
US,597.4292080548396,24,0.10028588903862524,28,0.6553065966871093,22,0.720848397692195,32,0.1377342578729536,37,49376.509092559136,16,42185.68092828951,19
MT,467.3172410842819,38,0.09940079370211598,31,0.5329983786056008,49,0.9075937957712097,4,0.15922868433575404,15,39644.47765072765,52,21391.12525987526,44
MS,649.0777214843123,20,0.10492552752937993,10,0.5638448624737491,44,0.8943197577335635,5,0.16741036108737617,11,41347.06200378072,45,31932.144045368615,29
